
7367 - zzSize=-5.5  [3/22/2017 00:22:40--3/22/2017 01:47:24]
7371 - zzSize=5.75  [3/22/2017 01:47:24--3/22/2017 03:00:06]
7373 - zzSize=-4.75  [3/22/2017 03:00:06--3/22/2017 03:14:26]
7376 - zzSize=7  [3/22/2017 03:14:26--3/22/2017 03:25:46]
7381 - zzSize=-6.75  [3/22/2017 03:25:46--3/22/2017 04:07:09]
7393 - zzSize=8.5  [3/22/2017 04:07:09--3/22/2017 07:51:07]
7399 - zzSize=-5.5  [3/22/2017 07:51:07--3/22/2017 08:34:19]
7404 - zzSize=5.5  [3/22/2017 08:34:19--3/22/2017 08:49:35]
7416 - zzSize=-9.25  [3/22/2017 08:49:35--3/22/2017 09:32:44]
7423 - zzSize=9.25  [3/22/2017 09:32:44--3/22/2017 09:43:18]
7425 - zzSize=-4.25  [3/22/2017 09:43:18--3/22/2017 09:48:45]
7438 - ZZSize=10.25  [3/22/2017 09:48:45--3/22/2017 10:28:38] >=10 + + + 39.88
7451 - ZZSize=-11.5  [3/22/2017 10:28:38--3/22/2017 12:03:50] >=10 - - - 95.2
7459 - zzSize=8.25  [3/22/2017 12:03:50--3/22/2017 12:45:56]
7462 - zzSize=-6  [3/22/2017 12:45:56--3/22/2017 13:03:06]
7471 - ZZSize=10  [3/22/2017 13:03:06--3/22/2017 14:26:09] >=10 + + + 83.05
7480 - zzSize=-7.5  [3/22/2017 14:26:09--3/22/2017 15:59:59]
7486 - zzSize=8.25  [3/22/2017 15:59:59--3/23/2017 00:00:53]
7490 - zzSize=-6.5  [3/23/2017 00:00:53--3/23/2017 04:18:51]
7494 - zzSize=5.5  [3/23/2017 04:18:51--3/23/2017 06:48:30]
7503 - zzSize=-8.75  [3/23/2017 06:48:30--3/23/2017 08:34:04]
7507 - zzSize=7.5  [3/23/2017 08:34:04--3/23/2017 08:38:40]
7511 - zzSize=-5  [3/23/2017 08:38:40--3/23/2017 08:55:38]
7525 - ZZSize=13.75  [3/23/2017 08:55:38--3/23/2017 10:22:04] >=10 + + + 86.43
7544 - ZZSize=-10.75  [3/23/2017 10:22:04--3/23/2017 12:32:45] >=10 - - - 130.68
7555 - zzSize=6.75  [3/23/2017 12:32:45--3/23/2017 13:58:48]
7567 - ZZSize=-13.75  [3/23/2017 13:58:48--3/23/2017 14:32:51] >=10 - - - 34.05
7578 - zzSize=6.25  [3/23/2017 14:32:51--3/23/2017 14:58:28]
7582 - zzSize=-5.5  [3/23/2017 14:58:28--3/23/2017 15:02:23]
7593 - ZZSize=10.5  [3/23/2017 15:02:23--3/23/2017 19:33:46] >=10 + + + 211.39
7604 - zzSize=-8.75  [3/23/2017 19:33:46--3/24/2017 06:03:33]
7624 - ZZSize=12  [3/24/2017 06:03:33--3/24/2017 10:10:23] >=10 + + + 246.83
7633 - zzSize=-9.25  [3/24/2017 10:10:23--3/24/2017 11:23:06]
7636 - zzSize=6.25  [3/24/2017 11:23:06--3/24/2017 11:29:08]
7646 - zzSize=-6.25  [3/24/2017 11:29:08--3/24/2017 12:15:31]
7648 - zzSize=4.25  [3/24/2017 12:15:31--3/24/2017 12:35:45]
7665 - ZZSize=-16  [3/24/2017 12:35:45--3/24/2017 14:17:37] >=16 - - - 101.87
7682 - ZZSize=15.5  [3/24/2017 14:17:37--3/24/2017 14:40:34] >=10 + + + 22.95
7688 - zzSize=-9.25  [3/24/2017 14:40:34--3/24/2017 14:47:21]
7694 - zzSize=6.75  [3/24/2017 14:47:21--3/24/2017 14:55:17]
7697 - zzSize=-5.25  [3/24/2017 14:55:17--3/24/2017 14:59:19]
7705 - zzSize=6  [3/24/2017 14:59:19--3/24/2017 15:36:12]
7714 - ZZSize=-18  [3/24/2017 15:36:12--3/26/2017 17:56:25] >=16 - - - 80.22
7716 - zzSize=4.25  [3/26/2017 17:56:25--3/26/2017 19:03:44]
7731 - ZZSize=-14  [3/26/2017 19:03:44--3/27/2017 01:47:13] >=10 - - - 403.48
7734 - zzSize=6.5  [3/27/2017 01:47:13--3/27/2017 02:22:32]
7738 - zzSize=-4.25  [3/27/2017 02:22:32--3/27/2017 03:05:20]
7741 - zzSize=7.5  [3/27/2017 03:05:20--3/27/2017 04:43:45]
7751 - zzSize=-9.25  [3/27/2017 04:43:45--3/27/2017 08:31:54]
7754 - zzSize=5.75  [3/27/2017 08:31:54--3/27/2017 08:35:02]
7758 - zzSize=-6  [3/27/2017 08:35:02--3/27/2017 08:39:44]
7766 - ZZSize=10.25  [3/27/2017 08:39:44--3/27/2017 08:54:40] >=10 + + + 14.93
7773 - zzSize=-4.75  [3/27/2017 08:54:40--3/27/2017 09:10:42]
7789 - ZZSize=12.5  [3/27/2017 09:10:42--3/27/2017 10:49:58] >=10 + + + 99.27
7791 - zzSize=-4.25  [3/27/2017 10:49:58--3/27/2017 10:56:49]
7800 - zzSize=8.75  [3/27/2017 10:56:49--3/27/2017 12:12:50]
7808 - zzSize=-8  [3/27/2017 12:12:50--3/27/2017 13:29:36]
7816 - zzSize=9  [3/27/2017 13:29:36--3/27/2017 14:49:14]
7818 - zzSize=-4.5  [3/27/2017 14:49:14--3/27/2017 15:00:49]
7826 - zzSize=7  [3/27/2017 15:00:49--3/28/2017 01:28:21]
7835 - zzSize=-9.5  [3/28/2017 01:28:21--3/28/2017 08:31:47]
7838 - zzSize=5.25  [3/28/2017 08:31:47--3/28/2017 08:45:22]
7841 - zzSize=-6.25  [3/28/2017 08:45:22--3/28/2017 08:55:32]
7847 - zzSize=9  [3/28/2017 08:55:32--3/28/2017 09:14:10]
7850 - zzSize=-6.75  [3/28/2017 09:14:10--3/28/2017 09:24:23]
7876 - ZZSize=24.75  [3/28/2017 09:24:23--3/28/2017 13:47:32] >=22 + + + 263.15
7890 - zzSize=-9.5  [3/28/2017 13:47:32--3/28/2017 15:59:59]
7896 - zzSize=5.75  [3/28/2017 15:59:59--3/29/2017 03:12:14]
7908 - zzSize=-8  [3/29/2017 03:12:14--3/29/2017 08:51:46]
7916 - ZZSize=10  [3/29/2017 08:51:46--3/29/2017 10:01:32] >=10 + + + 69.77
7922 - zzSize=-7  [3/29/2017 10:01:32--3/29/2017 10:44:59]
7941 - ZZSize=10.75  [3/29/2017 10:44:59--3/29/2017 19:26:23] >=10 + + + 461.4
7946 - zzSize=-9.25  [3/29/2017 19:26:23--3/30/2017 07:30:24]
7960 - ZZSize=13.5  [3/30/2017 07:30:24--3/30/2017 10:13:40] >=10 + + + 163.27
7967 - zzSize=-7.75  [3/30/2017 10:13:40--3/30/2017 11:47:03]
7972 - zzSize=7.5  [3/30/2017 11:47:03--3/30/2017 13:46:24]
7988 - zzSize=-9.75  [3/30/2017 13:46:24--3/31/2017 01:50:40]
7995 - zzSize=6.25  [3/31/2017 01:50:40--3/31/2017 08:24:23]
7997 - zzSize=-4.5  [3/31/2017 08:24:23--3/31/2017 08:37:11]
8000 - zzSize=6.25  [3/31/2017 08:37:11--3/31/2017 09:11:38]
8002 - zzSize=-4.25  [3/31/2017 09:11:38--3/31/2017 09:35:04]
8011 - zzSize=6.25  [3/31/2017 09:35:04--3/31/2017 12:44:40]
8015 - zzSize=-7.25  [3/31/2017 12:44:40--3/31/2017 13:23:46]
8021 - zzSize=6.75  [3/31/2017 13:23:46--3/31/2017 14:38:51]
8036 - ZZSize=-10.25  [3/31/2017 14:38:51--4/2/2017 19:37:44] >=10 - - - 238.88
8043 - zzSize=7.25  [4/2/2017 19:37:44--4/3/2017 02:11:57]
8058 - ZZSize=-10.5  [4/3/2017 02:11:57--4/3/2017 09:13:41] >=10 - - - 421.73
8060 - zzSize=5.25  [4/3/2017 09:13:41--4/3/2017 09:33:25]
8071 - ZZSize=-14.5  [4/3/2017 09:33:25--4/3/2017 10:10:28] >=10 - - - 37.05
8073 - zzSize=4.5  [4/3/2017 10:10:28--4/3/2017 10:19:46]
8084 - zzSize=-8  [4/3/2017 10:19:46--4/3/2017 11:05:29]
8093 - ZZSize=10.75  [4/3/2017 11:05:29--4/3/2017 12:23:33] >=10 + + + 78.07
8095 - zzSize=-5.25  [4/3/2017 12:23:33--4/3/2017 12:47:18]
8112 - ZZSize=12  [4/3/2017 12:47:18--4/3/2017 15:30:54] >=10 + + + 163.6
8127 - ZZSize=-10.25  [4/3/2017 15:30:54--4/4/2017 03:40:01] >=10 - - - 669.12
8131 - zzSize=4.5  [4/4/2017 03:40:01--4/4/2017 06:22:48]
8134 - zzSize=-7  [4/4/2017 06:22:48--4/4/2017 07:21:13]
8144 - zzSize=9.75  [4/4/2017 07:21:13--4/4/2017 08:48:52]
8150 - zzSize=-8  [4/4/2017 08:48:52--4/4/2017 09:12:24]
8165 - zzSize=9.75  [4/4/2017 09:12:24--4/4/2017 11:00:40]
8170 - zzSize=-5.75  [4/4/2017 11:00:40--4/4/2017 12:11:35]
8174 - zzSize=6  [4/4/2017 12:11:35--4/4/2017 13:55:24]
8176 - zzSize=-4.5  [4/4/2017 13:55:24--4/4/2017 14:31:22]
8182 - zzSize=7.75  [4/4/2017 14:31:22--4/4/2017 19:23:56]
8190 - zzSize=-7.25  [4/4/2017 19:23:56--4/5/2017 03:21:45]
8212 - ZZSize=22.5  [4/5/2017 03:21:45--4/5/2017 09:30:00] >=22 + + + 368.25
8221 - ZZSize=-10  [4/5/2017 09:30:00--4/5/2017 10:32:38] >=10 - - - 62.63
8230 - zzSize=9.75  [4/5/2017 10:32:38--4/5/2017 12:42:37]
8270 - ZZSize=-28.5  [4/5/2017 12:42:37--4/5/2017 14:34:51] >=22 - - - 112.23
8274 - zzSize=7  [4/5/2017 14:34:51--4/5/2017 14:43:54]
8279 - zzSize=-5.75  [4/5/2017 14:43:54--4/5/2017 14:51:39]
8281 - zzSize=6  [4/5/2017 14:51:39--4/5/2017 14:55:44]
8302 - ZZSize=-15.5  [4/5/2017 14:55:44--4/5/2017 21:57:28] >=10 - - - 361.74
8307 - zzSize=8  [4/5/2017 21:57:28--4/6/2017 01:50:42]
8313 - zzSize=-6  [4/6/2017 01:50:42--4/6/2017 02:23:13]
8330 - ZZSize=12.75  [4/6/2017 02:23:13--4/6/2017 08:14:00] >=10 + + + 350.78
8333 - zzSize=-5.75  [4/6/2017 08:14:00--4/6/2017 08:35:31]
8336 - zzSize=6  [4/6/2017 08:35:31--4/6/2017 08:43:11]
8340 - zzSize=-8  [4/6/2017 08:43:11--4/6/2017 08:48:35]
8346 - zzSize=9.75  [4/6/2017 08:48:35--4/6/2017 09:00:50]
8352 - zzSize=-5  [4/6/2017 09:00:50--4/6/2017 09:20:40]
8356 - zzSize=6.25  [4/6/2017 09:20:40--4/6/2017 09:40:19]
8359 - zzSize=-6  [4/6/2017 09:40:19--4/6/2017 09:42:39]
8367 - zzSize=7.75  [4/6/2017 09:42:39--4/6/2017 10:45:23]
8370 - zzSize=-5  [4/6/2017 10:45:23--4/6/2017 11:57:36]
8375 - zzSize=8.5  [4/6/2017 11:57:36--4/6/2017 12:39:01]
8385 - ZZSize=-11.75  [4/6/2017 12:39:01--4/6/2017 13:58:55] >=10 - - - 79.9
8401 - zzSize=7  [4/6/2017 13:58:55--4/6/2017 20:13:25]
8416 - ZZSize=-19.75  [4/6/2017 20:13:25--4/6/2017 20:28:06] >=16 - - - 14.68
8424 - ZZSize=10  [4/6/2017 20:28:06--4/6/2017 20:34:45] >=10 + + + 6.65
8427 - zzSize=-5.5  [4/6/2017 20:34:45--4/6/2017 20:36:59]
8433 - zzSize=8.25  [4/6/2017 20:36:59--4/6/2017 20:48:23]
8438 - zzSize=-8.75  [4/6/2017 20:48:23--4/6/2017 21:02:40]
8440 - zzSize=4.25  [4/6/2017 21:02:40--4/6/2017 21:06:21]
8445 - zzSize=-6.25  [4/6/2017 21:06:21--4/6/2017 21:15:24]
8448 - zzSize=6.25  [4/6/2017 21:15:24--4/6/2017 21:22:38]
8450 - zzSize=-4.25  [4/6/2017 21:22:38--4/6/2017 21:42:17]
8461 - zzSize=8.5  [4/6/2017 21:42:17--4/7/2017 00:43:27]
8466 - zzSize=-4.25  [4/7/2017 00:43:27--4/7/2017 00:58:51]
8474 - zzSize=7.75  [4/7/2017 00:58:51--4/7/2017 03:20:59]
8478 - zzSize=-5.25  [4/7/2017 03:20:59--4/7/2017 04:50:42]
8482 - zzSize=8.25  [4/7/2017 04:50:42--4/7/2017 06:41:17]
8492 - ZZSize=-10.25  [4/7/2017 06:41:17--4/7/2017 07:30:21] >=10 - - - 49.07
8509 - ZZSize=12.25  [4/7/2017 07:30:21--4/7/2017 08:40:51] >=10 + + + 70.5
8516 - ZZSize=-10.75  [4/7/2017 08:40:51--4/7/2017 09:01:18] >=10 - - - 20.45
8524 - zzSize=9.25  [4/7/2017 09:01:18--4/7/2017 09:45:16]
8529 - zzSize=-6.5  [4/7/2017 09:45:16--4/7/2017 10:18:04]
8542 - ZZSize=11  [4/7/2017 10:18:04--4/7/2017 12:31:51] >=10 + + + 133.78
8557 - ZZSize=-10  [4/7/2017 12:31:51--4/9/2017 17:29:11] >=10 - - - 237.33
8562 - zzSize=8.25  [4/9/2017 17:29:11--4/9/2017 20:07:19]
8571 - zzSize=-9.25  [4/9/2017 20:07:19--4/10/2017 05:28:41]
8581 - ZZSize=13.5  [4/10/2017 05:28:41--4/10/2017 09:39:40] >=10 + + + 250.98
8594 - ZZSize=-15.75  [4/10/2017 09:39:40--4/10/2017 11:18:21] >=10 - - - 98.68
8602 - ZZSize=12.5  [4/10/2017 11:18:21--4/10/2017 12:45:30] >=10 + + + 87.15
8605 - zzSize=-5.5  [4/10/2017 12:45:30--4/10/2017 13:11:43]
8611 - zzSize=5.75  [4/10/2017 13:11:43--4/10/2017 14:09:37]
8622 - zzSize=-9.25  [4/10/2017 14:09:37--4/10/2017 15:00:08]
8628 - zzSize=4.75  [4/10/2017 15:00:08--4/10/2017 18:35:15]
8634 - zzSize=-8.25  [4/10/2017 18:35:15--4/10/2017 21:53:33]
8643 - zzSize=5.5  [4/10/2017 21:53:33--4/11/2017 03:14:57]
8645 - zzSize=-4.25  [4/11/2017 03:14:57--4/11/2017 04:45:12]
8647 - zzSize=4.75  [4/11/2017 04:45:12--4/11/2017 05:44:18]
8652 - zzSize=-6.75  [4/11/2017 05:44:18--4/11/2017 08:31:20]
8655 - zzSize=5  [4/11/2017 08:31:20--4/11/2017 08:36:25]
8661 - ZZSize=-11  [4/11/2017 08:36:25--4/11/2017 08:52:20] >=10 - - - 15.92
8666 - zzSize=6.5  [4/11/2017 08:52:20--4/11/2017 09:07:16]
8680 - ZZSize=-12.5  [4/11/2017 09:07:16--4/11/2017 09:44:43] >=10 - - - 37.45
8682 - zzSize=4.5  [4/11/2017 09:44:43--4/11/2017 09:49:57]
8687 - zzSize=-6  [4/11/2017 09:49:57--4/11/2017 09:58:05]
8690 - zzSize=6.75  [4/11/2017 09:58:05--4/11/2017 10:09:57]
8696 - zzSize=-5.25  [4/11/2017 10:09:57--4/11/2017 10:30:32]
8712 - ZZSize=14.75  [4/11/2017 10:30:32--4/11/2017 12:11:44] >=10 + + + 101.2
8722 - zzSize=-6.5  [4/11/2017 12:11:44--4/11/2017 13:19:12]
8728 - zzSize=7.25  [4/11/2017 13:19:12--4/11/2017 13:58:35]
8732 - zzSize=-8  [4/11/2017 13:58:35--4/11/2017 14:20:36]
8740 - ZZSize=10  [4/11/2017 14:20:36--4/11/2017 17:26:03] >=10 + + + 125.45
8744 - zzSize=-6.75  [4/11/2017 17:26:03--4/11/2017 20:39:19]
8752 - ZZSize=11  [4/11/2017 20:39:19--4/12/2017 03:01:14] >=10 + + + 381.92
8765 - ZZSize=-13  [4/12/2017 03:01:14--4/12/2017 08:36:37] >=10 - - - 335.38
8770 - zzSize=5.25  [4/12/2017 08:36:37--4/12/2017 08:47:12]
8778 - zzSize=-4.75  [4/12/2017 08:47:12--4/12/2017 09:13:55]
8781 - zzSize=5.5  [4/12/2017 09:13:55--4/12/2017 09:24:38]
8797 - ZZSize=-12  [4/12/2017 09:24:38--4/12/2017 10:58:43] >=10 - - - 94.08
8799 - zzSize=5  [4/12/2017 10:58:43--4/12/2017 11:28:41]
8802 - zzSize=-4.5  [4/12/2017 11:28:41--4/12/2017 12:02:02]
8808 - zzSize=8.75  [4/12/2017 12:02:02--4/12/2017 13:02:33]
8820 - zzSize=-8.25  [4/12/2017 13:02:33--4/12/2017 14:20:58]
8822 - zzSize=5.25  [4/12/2017 14:20:58--4/12/2017 14:24:04]
8828 - zzSize=-4.75  [4/12/2017 14:24:04--4/12/2017 14:50:36]
8832 - zzSize=5  [4/12/2017 14:50:36--4/12/2017 15:13:49]
8841 - zzSize=-9.5  [4/12/2017 15:13:49--4/12/2017 20:27:32]
8850 - zzSize=9.5  [4/12/2017 20:27:32--4/13/2017 01:16:56]
8859 - ZZSize=-11.75  [4/13/2017 01:16:56--4/13/2017 05:43:09] >=10 - - - 266.22
8874 - ZZSize=12.5  [4/13/2017 05:43:09--4/13/2017 09:08:01] >=10 + + + 204.87
8878 - zzSize=-4.25  [4/13/2017 09:08:01--4/13/2017 09:34:07]
8884 - zzSize=4.5  [4/13/2017 09:34:07--4/13/2017 10:07:38]
8902 - ZZSize=-14.75  [4/13/2017 10:07:38--4/13/2017 13:00:59] >=10 - - - 173.35
8908 - zzSize=6  [4/13/2017 13:00:59--4/13/2017 13:38:43]
8919 - ZZSize=-10.25  [4/13/2017 13:38:43--4/13/2017 14:45:10] >=10 - - - 66.45
8922 - zzSize=5.75  [4/13/2017 14:45:10--4/13/2017 14:52:13]
8932 - zzSize=-9  [4/13/2017 14:52:13--4/16/2017 17:00:00]
8939 - zzSize=4.25  [4/16/2017 17:00:00--4/16/2017 20:18:43]
8941 - zzSize=-4.25  [4/16/2017 20:18:43--4/16/2017 22:36:23]
8950 - ZZSize=10.5  [4/16/2017 22:36:23--4/17/2017 08:39:26] >=10 + + + 603.05
8952 - zzSize=-4.5  [4/17/2017 08:39:26--4/17/2017 08:49:44]
8957 - zzSize=9  [4/17/2017 08:49:44--4/17/2017 09:25:31]
8959 - zzSize=-4.5  [4/17/2017 09:25:31--4/17/2017 09:54:07]
8983 - ZZSize=13.75  [4/17/2017 09:54:07--4/17/2017 19:25:15] >=10 + + + 511.13
8992 - ZZSize=-12.5  [4/17/2017 19:25:15--4/18/2017 05:17:18] >=10 - - - 592.05
8995 - zzSize=7.25  [4/18/2017 05:17:18--4/18/2017 06:28:08]
9000 - zzSize=-6.75  [4/18/2017 06:28:08--4/18/2017 08:34:08]
9007 - zzSize=9.5  [4/18/2017 08:34:08--4/18/2017 09:04:46]
9011 - zzSize=-7.75  [4/18/2017 09:04:46--4/18/2017 09:34:28]
9017 - zzSize=4.25  [4/18/2017 09:34:28--4/18/2017 10:21:28]
9025 - ZZSize=-10.75  [4/18/2017 10:21:28--4/18/2017 11:03:09] >=10 - - - 41.68
9037 - ZZSize=11  [4/18/2017 11:03:09--4/18/2017 13:41:03] >=10 + + + 157.9
9040 - zzSize=-5  [4/18/2017 13:41:03--4/18/2017 14:18:56]
9042 - zzSize=5  [4/18/2017 14:18:56--4/18/2017 14:54:52]
9045 - zzSize=-5  [4/18/2017 14:54:52--4/18/2017 18:14:59]
9065 - ZZSize=13  [4/18/2017 18:14:59--4/19/2017 09:05:11] >=10 + + + 890.2
9069 - zzSize=-6.5  [4/19/2017 09:05:11--4/19/2017 09:58:43]
9071 - zzSize=4.25  [4/19/2017 09:58:43--4/19/2017 10:52:48]
9094 - ZZSize=-15.75  [4/19/2017 10:52:48--4/19/2017 14:55:04] >=10 - - - 242.27
9116 - ZZSize=11.5  [4/19/2017 14:55:04--4/20/2017 08:39:58] >=10 + + + 1004.9
9119 - zzSize=-5.5  [4/20/2017 08:39:58--4/20/2017 09:00:12]
9123 - zzSize=7.25  [4/20/2017 09:00:12--4/20/2017 09:17:47]
9125 - zzSize=-4.5  [4/20/2017 09:17:47--4/20/2017 09:46:49]
9141 - ZZSize=18.25  [4/20/2017 09:46:49--4/20/2017 13:09:02] >=16 + + + 202.22
9152 - zzSize=-7  [4/20/2017 13:09:02--4/20/2017 15:59:59]
9155 - zzSize=4.75  [4/20/2017 15:59:59--4/21/2017 02:24:26]
9173 - ZZSize=-10.75  [4/21/2017 02:24:26--4/21/2017 10:18:18] >=10 - - - 473.87
9176 - zzSize=5.5  [4/21/2017 10:18:18--4/21/2017 11:05:08]
9182 - ZZSize=-10.25  [4/21/2017 11:05:08--4/21/2017 12:22:34] >=10 - - - 77.43
9188 - zzSize=9  [4/21/2017 12:22:34--4/21/2017 13:49:40]
9192 - zzSize=-5.5  [4/21/2017 13:49:40--4/21/2017 14:27:35]
9220 - ZZSize=28.75  [4/21/2017 14:27:35--4/23/2017 17:26:39] >=22 + + + 119.07
9227 - zzSize=-7.5  [4/23/2017 17:26:39--4/24/2017 00:20:37]
9241 - ZZSize=11.5  [4/24/2017 00:20:37--4/24/2017 05:44:52] >=10 + + + 324.25
9251 - zzSize=-9.5  [4/24/2017 05:44:52--4/24/2017 08:39:32]
9255 - zzSize=4.75  [4/24/2017 08:39:32--4/24/2017 09:09:46]
9264 - zzSize=-6.25  [4/24/2017 09:09:46--4/24/2017 10:37:15]
9274 - zzSize=8.25  [4/24/2017 10:37:15--4/24/2017 14:31:14]
9277 - zzSize=-5.75  [4/24/2017 14:31:14--4/24/2017 15:14:00]
9293 - ZZSize=18.75  [4/24/2017 15:14:00--4/25/2017 09:20:07] >=16 + + + 1026.12
9299 - zzSize=-4.75  [4/25/2017 09:20:07--4/25/2017 12:04:32]
9304 - zzSize=7  [4/25/2017 12:04:32--4/25/2017 14:31:48]
9308 - zzSize=-7  [4/25/2017 14:31:48--4/25/2017 19:20:47]
9312 - zzSize=4.5  [4/25/2017 19:20:47--4/26/2017 05:45:48]
9314 - zzSize=-4.5  [4/26/2017 05:45:48--4/26/2017 06:39:45]
9327 - ZZSize=12.5  [4/26/2017 06:39:45--4/26/2017 10:37:44] >=10 + + + 237.98
9332 - zzSize=-8.5  [4/26/2017 10:37:44--4/26/2017 10:56:27]
9341 - zzSize=7.5  [4/26/2017 10:56:27--4/26/2017 12:26:59]
9343 - zzSize=-4.5  [4/26/2017 12:26:59--4/26/2017 12:38:38]
9346 - zzSize=5.25  [4/26/2017 12:38:38--4/26/2017 12:47:19]
9349 - zzSize=-7  [4/26/2017 12:47:19--4/26/2017 12:49:35]
9351 - zzSize=4.75  [4/26/2017 12:49:35--4/26/2017 12:56:10]
9354 - zzSize=-5.25  [4/26/2017 12:56:10--4/26/2017 13:04:18]
9365 - zzSize=5  [4/26/2017 13:04:18--4/26/2017 14:22:11]
9376 - ZZSize=-10.75  [4/26/2017 14:22:11--4/26/2017 18:10:33] >=10 - - - 168.37
9386 - zzSize=5.75  [4/26/2017 18:10:33--4/27/2017 08:30:59]
9389 - zzSize=-4.25  [4/27/2017 08:30:59--4/27/2017 08:45:35]
9393 - zzSize=4.75  [4/27/2017 08:45:35--4/27/2017 09:20:31]
9402 - zzSize=-8.75  [4/27/2017 09:20:31--4/27/2017 11:00:43]
9407 - ZZSize=10  [4/27/2017 11:00:43--4/27/2017 12:15:38] >=10 + + + 74.92
9412 - zzSize=-5.75  [4/27/2017 12:15:38--4/27/2017 14:14:28]
9417 - zzSize=5  [4/27/2017 14:14:28--4/27/2017 15:59:59]
9421 - zzSize=-4.5  [4/27/2017 15:59:59--4/28/2017 03:06:46]
9423 - zzSize=5.25  [4/28/2017 03:06:46--4/28/2017 06:50:51]
9451 - ZZSize=-11.75  [4/28/2017 06:50:51--4/30/2017 19:01:58] >=10 - - - 671.12
9457 - ZZSize=10.5  [4/30/2017 19:01:58--5/1/2017 08:28:40] >=10 + + + 806.7
9461 - zzSize=-6.75  [5/1/2017 08:28:40--5/1/2017 09:27:18]
9465 - zzSize=6.75  [5/1/2017 09:27:18--5/1/2017 10:29:05]
9469 - zzSize=-6.25  [5/1/2017 10:29:05--5/1/2017 11:52:11]
9474 - zzSize=9.5  [5/1/2017 11:52:11--5/1/2017 13:07:13]
9486 - zzSize=-6.5  [5/1/2017 13:07:13--5/2/2017 01:59:43]
9494 - zzSize=4.5  [5/2/2017 01:59:43--5/2/2017 08:40:46]
9498 - zzSize=-7  [5/2/2017 08:40:46--5/2/2017 09:15:59]
9503 - zzSize=6.25  [5/2/2017 09:15:59--5/2/2017 12:51:12]
9506 - zzSize=-5.5  [5/2/2017 12:51:12--5/2/2017 14:20:40]
9508 - zzSize=4.75  [5/2/2017 14:20:40--5/2/2017 15:30:13]
9523 - ZZSize=-11.75  [5/2/2017 15:30:13--5/3/2017 09:59:53] >=10 - - - 1049.66
9532 - zzSize=8.5  [5/3/2017 09:59:53--5/3/2017 13:13:13]
9534 - zzSize=-5  [5/3/2017 13:13:13--5/3/2017 13:24:02]
9541 - zzSize=7  [5/3/2017 13:24:02--5/3/2017 14:57:45]
9545 - zzSize=-4.75  [5/3/2017 14:57:45--5/3/2017 18:14:16]
9553 - zzSize=9.5  [5/3/2017 18:14:16--5/4/2017 07:12:54]
9561 - zzSize=-9.5  [5/4/2017 07:12:54--5/4/2017 09:03:27]
9563 - zzSize=5.5  [5/4/2017 09:03:27--5/4/2017 09:43:58]
9565 - zzSize=-4.25  [5/4/2017 09:43:58--5/4/2017 10:04:11]
9568 - zzSize=4.25  [5/4/2017 10:04:11--5/4/2017 10:56:30]
9574 - ZZSize=-10.75  [5/4/2017 10:56:30--5/4/2017 11:21:50] >=10 - - - 25.33
9583 - zzSize=9.75  [5/4/2017 11:21:50--5/4/2017 13:17:54]
9585 - zzSize=-5.5  [5/4/2017 13:17:54--5/4/2017 13:23:11]
9594 - zzSize=6.5  [5/4/2017 13:23:11--5/4/2017 15:59:59]
9599 - zzSize=-7.75  [5/4/2017 15:59:59--5/5/2017 00:30:00]
9609 - ZZSize=12.5  [5/5/2017 00:30:00--5/5/2017 08:35:12] >=10 + + + 485.2
9616 - zzSize=-6.5  [5/5/2017 08:35:12--5/5/2017 09:45:05]
9619 - zzSize=4.75  [5/5/2017 09:45:05--5/5/2017 11:22:31]
9621 - zzSize=-4.25  [5/5/2017 11:22:31--5/5/2017 11:49:35]
9634 - ZZSize=18.25  [5/5/2017 11:49:35--5/7/2017 17:00:40] >=16 + + + 251.09
9646 - ZZSize=-11.5  [5/7/2017 17:00:40--5/8/2017 03:00:54] >=10 - - - 600.23
9654 - zzSize=5.5  [5/8/2017 03:00:54--5/8/2017 08:37:16]
9662 - zzSize=-8  [5/8/2017 08:37:16--5/8/2017 10:33:05]
9679 - ZZSize=10.25  [5/8/2017 10:33:05--5/9/2017 09:42:13] >=10 + + + 1329.14
9691 - ZZSize=-11.25  [5/9/2017 09:42:13--5/9/2017 14:45:51] >=10 - - - 303.63
9693 - zzSize=5  [5/9/2017 14:45:51--5/9/2017 15:59:59]
9696 - zzSize=-6.25  [5/9/2017 15:59:59--5/9/2017 20:17:19]
9698 - zzSize=4.5  [5/9/2017 20:17:19--5/10/2017 02:32:45]
9700 - zzSize=-4.5  [5/10/2017 02:32:45--5/10/2017 04:18:46]
9720 - zzSize=9.5  [5/10/2017 04:18:46--5/10/2017 15:30:29]
9725 - zzSize=-9  [5/10/2017 15:30:29--5/11/2017 07:42:01]
9727 - zzSize=4.25  [5/11/2017 07:42:01--5/11/2017 08:39:04]
9739 - ZZSize=-13.25  [5/11/2017 08:39:04--5/11/2017 09:27:32] >=10 - - - 48.47
9756 - ZZSize=14.5  [5/11/2017 09:27:32--5/11/2017 13:32:21] >=10 + + + 244.82
9767 - zzSize=-9.25  [5/11/2017 13:32:21--5/12/2017 06:03:33]
9771 - zzSize=7.25  [5/12/2017 06:03:33--5/12/2017 08:16:08]
9779 - zzSize=-7.25  [5/12/2017 08:16:08--5/12/2017 10:05:46]
